f1-Re,f1-Im,f2-Re,f2-Im,f3-Re,f3-Im,f4-Re,f4-Im,f5-Re,f5-Im,f6-Re,f6-Im,f7-Re,f7-Im,f8-Re,f8-Im,f9-Re,f9-Im,f10-Re,f10-Im,f11-Re,f11-Im,f12-Re,f12-Im,f13-Re,f13-Im,f14-Re,f14-Im,f15-Re,f15-Im,f16-Re,f16-Im,f17-Re,f17-Im,f18-Re,f18-Im,f19-Re,f19-Im,f20-Re,f20-Im,f21-Re,f21-Im,f22-Re,f22-Im,f23-Re,f23-Im,f24-Re,f24-Im,f25-Re,f25-Im,f26-Re,f26-Im,f27-Re,f27-Im,f28-Re,f28-Im,SoC,Battery,cycle
0.144998,-0.0607417,0.121575,-0.0464116,0.112045,-0.0383561,0.103099,-0.0299526,0.0967664,-0.0240947,0.0941885,-0.021821,0.087453,-0.0161846,0.0842947,-0.0136543,0.0810126,-0.0111044,0.078536,-0.00930996,0.0774974,-0.00863728,0.0747068,-0.00711127,0.0732476,-0.00658113,0.0714915,-0.00620256,0.0699191,-0.0060965,0.0691599,-0.00612694,0.0688442,-0.00615212,0.0664675,-0.00661359,0.0648135,-0.00698677,0.0614516,-0.00753472,0.0599559,-0.00770338,0.0587469,-0.0077183,0.0582424,-0.00771682,0.0545228,-0.00729558,0.0523438,-0.00667229,0.0496782,-0.00536603,0.0473928,-0.0035593,0.046425,-0.00245255,40,B07,1
0.142797,-0.0591375,0.119769,-0.0452899,0.110456,-0.0373806,0.101759,-0.0291254,0.0956418,-0.0233744,0.0931586,-0.0211553,0.0866669,-0.0156417,0.0836364,-0.0131777,0.0804721,-0.0106988,0.0781072,-0.00895683,0.0771194,-0.00829073,0.0744637,-0.00684083,0.0730698,-0.00634593,0.0713868,-0.00600476,0.0698475,-0.00594837,0.0691183,-0.00602814,0.0687905,-0.00602767,0.0664394,-0.00653494,0.0648092,-0.00691814,0.0615006,-0.00751288,0.0599593,-0.00764979,0.0587898,-0.0076833,0.0582572,-0.00767016,0.0545946,-0.00729439,0.0523636,-0.00665054,0.049727,-0.00537761,0.0474478,-0.0035331,0.0464674,-0.0024439,45,B07,1
0.140547,-0.0581624,0.117884,-0.0444114,0.1088,-0.0365468,0.100381,-0.0283721,0.0944774,-0.0227002,0.09209,-0.0205054,0.0858526,-0.0151087,0.0829448,-0.0126993,0.0799249,-0.0102914,0.0776609,-0.00859406,0.0767242,-0.00795293,0.0741891,-0.0065518,0.0728653,-0.0061085,0.0712571,-0.00582366,0.0697773,-0.00578944,0.0690673,-0.00587405,0.0687461,-0.00591155,0.0664439,-0.00641587,0.0648065,-0.00685809,0.0615194,-0.00746309,0.0600196,-0.00759878,0.0588674,-0.00764695,0.0583107,-0.00764653,0.0546014,-0.00726192,0.0524188,-0.0066516,0.0497762,-0.00537747,0.0475049,-0.00355533,0.0465107,-0.00246315,50,B07,1
0.138876,-0.0581083,0.11648,-0.044136,0.107559,-0.0362051,0.0993429,-0.0279797,0.0936052,-0.0222991,0.0912893,-0.0201121,0.0852425,-0.0147422,0.0824335,-0.0123804,0.0795073,-0.00998706,0.0773262,-0.0083299,0.0764299,-0.00771843,0.0739953,-0.00636009,0.0727097,-0.00589891,0.0711701,-0.00565527,0.0697346,-0.00564687,0.0690315,-0.00575518,0.0687349,-0.00580973,0.0664396,-0.0064062,0.0648178,-0.0067384,0.0615411,-0.00743955,0.060044,-0.00757146,0.0588948,-0.00760224,0.0583438,-0.00761114,0.0546527,-0.0072372,0.0524757,-0.00665256,0.0498191,-0.00537227,0.0475474,-0.00356234,0.0465668,-0.00247879,55,B07,1
0.173001,-0.08417,0.143871,-0.0628904,0.131331,-0.052132,0.11912,-0.0412622,0.110156,-0.0336268,0.106426,-0.0306115,0.0966879,-0.0231263,0.0920465,-0.0197581,0.0871048,-0.0163456,0.0832645,-0.0138935,0.0816313,-0.0129176,0.0771362,-0.0104603,0.0748834,-0.0093674,0.0723972,-0.00822912,0.0704434,-0.00754492,0.0695814,-0.007341,0.06921,-0.00729714,0.0666345,-0.0073781,0.0648455,-0.00760202,0.0613471,-0.00790602,0.0597407,-0.00797716,0.0585547,-0.00793148,0.0580032,-0.00789803,0.0542702,-0.0072381,0.0521633,-0.00649682,0.0496516,-0.00511432,0.0475129,-0.00327975,0.0466172,-0.00217321,5,B07,1
0.138589,-0.0626963,0.115794,-0.0464766,0.10686,-0.0377022,0.0986745,-0.0287812,0.0929967,-0.022711,0.090711,-0.0203993,0.0847807,-0.0147837,0.0820292,-0.0123378,0.0791742,-0.00989832,0.0770493,-0.00822097,0.0761702,-0.00758626,0.0738041,-0.0062171,0.0725666,-0.00576841,0.0710729,-0.0055362,0.0696745,-0.0055767,0.0689776,-0.00567919,0.0686727,-0.00569447,0.0664346,-0.00630666,0.0648169,-0.00672564,0.0615583,-0.0073741,0.0600457,-0.00752812,0.0588839,-0.00756535,0.0583588,-0.00758564,0.0546849,-0.00724901,0.0525291,-0.00663488,0.049849,-0.00537741,0.0475729,-0.00357946,0.0465985,-0.00247579,60,B07,1
0.140623,-0.0692368,0.11686,-0.0499632,0.107609,-0.0401516,0.0991424,-0.0303785,0.0932991,-0.0237972,0.0909545,-0.0212951,0.0848945,-0.0152978,0.0820947,-0.0127061,0.0792002,-0.0101495,0.0770484,-0.00838467,0.0761615,-0.0077254,0.0737769,-0.00629357,0.0725354,-0.00583294,0.0710247,-0.00554599,0.0696431,-0.00558802,0.06894,-0.00569918,0.0686442,-0.00574597,0.0663562,-0.00627846,0.0647803,-0.00671184,0.0615402,-0.00734764,0.0600573,-0.00748842,0.0588714,-0.00755247,0.0583652,-0.00758906,0.0546884,-0.00725054,0.0525199,-0.0066142,0.0498626,-0.00537764,0.0475762,-0.00356523,0.0465999,-0.00247948,65,B07,1
0.138993,-0.0652501,0.115553,-0.0475006,0.106543,-0.038262,0.0983458,-0.0290314,0.0926997,-0.0227986,0.0904395,-0.0204245,0.0845894,-0.014726,0.081869,-0.0122371,0.0790868,-0.00980722,0.0769896,-0.00812041,0.076134,-0.00748931,0.0738174,-0.00613159,0.0726125,-0.00569182,0.0711322,-0.00546042,0.0697713,-0.00553152,0.0691072,-0.00562512,0.0687909,-0.00569749,0.0665247,-0.00627417,0.0649222,-0.006699,0.0616772,-0.0073804,0.0601659,-0.00754041,0.0590307,-0.0076272,0.0584587,-0.00760357,0.0547757,-0.00729155,0.052574,-0.00669124,0.0499014,-0.00544202,0.0475944,-0.00362227,0.0466131,-0.00251941,70,B07,1
0.136246,-0.0621661,0.113403,-0.0455623,0.10469,-0.0367436,0.0968126,-0.0278577,0.0914131,-0.0218487,0.0892624,-0.019583,0.0836701,-0.0140878,0.0810869,-0.011717,0.0784047,-0.0093728,0.0764208,-0.00777609,0.0755954,-0.00717472,0.0733675,-0.00587342,0.0722233,-0.00546578,0.0708242,-0.00525227,0.0695002,-0.00535433,0.0688234,-0.00542338,0.0685442,-0.00551786,0.0663729,-0.00612619,0.0647713,-0.00662492,0.0615818,-0.00729111,0.0600746,-0.00746644,0.0589203,-0.00752843,0.0584448,-0.00755402,0.0547281,-0.00725725,0.052552,-0.00666943,0.0498657,-0.00543581,0.0475418,-0.00361248,0.0465525,-0.00252381,75,B07,1
0.132751,-0.0588937,0.110487,-0.0432752,0.102045,-0.0348532,0.094539,-0.0263679,0.089436,-0.0206251,0.0874139,-0.0184613,0.0821888,-0.0132605,0.0797726,-0.0110235,0.0772583,-0.00882143,0.0753906,-0.00731801,0.074613,-0.0067543,0.072523,-0.00551233,0.0714534,-0.00515189,0.0701363,-0.00495851,0.068895,-0.00509303,0.0682719,-0.00520868,0.067983,-0.00522018,0.065893,-0.00591025,0.0643523,-0.00639571,0.0612731,-0.00707427,0.0598173,-0.00725668,0.0587103,-0.00736053,0.0581948,-0.00737248,0.0545673,-0.00709924,0.0524222,-0.00656851,0.0497627,-0.00537913,0.0474404,-0.00357754,0.0464611,-0.00249134,80,B07,1
0.13156,-0.0570481,0.109778,-0.0419776,0.101533,-0.0337769,0.0942262,-0.0255184,0.0892826,-0.01993,0.0873169,-0.0178326,0.0822786,-0.0127816,0.079947,-0.0106193,0.0775219,-0.00850621,0.0757192,-0.00706643,0.0749787,-0.00653112,0.0729696,-0.00540317,0.0719105,-0.0050453,0.0706241,-0.0049075,0.0693835,-0.00503797,0.0687673,-0.0052027,0.068497,-0.00526463,0.0663612,-0.00594854,0.0648422,-0.00644569,0.0616578,-0.00722368,0.0601851,-0.00740182,0.0590357,-0.0075169,0.0584981,-0.00753386,0.0548365,-0.00725993,0.0526249,-0.00672551,0.0499008,-0.00548779,0.0475421,-0.00370449,0.046548,-0.0025965,85,B07,1
0.126385,-0.0535993,0.10596,-0.0395991,0.0983622,-0.0318683,0.0916175,-0.0239805,0.0871282,-0.018662,0.0853484,-0.0166592,0.0807461,-0.011891,0.0786193,-0.0098722,0.0763967,-0.00790331,0.0747361,-0.00657916,0.0740465,-0.00607973,0.0721672,-0.00501702,0.0712085,-0.00472391,0.0699881,-0.00460253,0.0688384,-0.00476746,0.0682596,-0.00492554,0.0679993,-0.00499683,0.0659738,-0.00575688,0.0644928,-0.00622937,0.0614237,-0.00700362,0.0599839,-0.00723708,0.0588642,-0.0073288,0.0583392,-0.00735489,0.0547362,-0.007166,0.0525476,-0.00661814,0.0498431,-0.00545447,0.0474676,-0.00364772,0.0464832,-0.00255524,90,B07,1
0.122694,-0.0522281,0.103095,-0.0382791,0.0958414,-0.0306382,0.0894912,-0.0228826,0.0852751,-0.0176623,0.083634,-0.0157224,0.0794036,-0.0111219,0.0774585,-0.00920345,0.0754239,-0.00736583,0.0738933,-0.00612472,0.0732466,-0.00565759,0.0715066,-0.0046987,0.0705951,-0.00441696,0.0694743,-0.0043526,0.0684096,-0.00455037,0.0678362,-0.00469789,0.0675947,-0.00479072,0.0656497,-0.00555381,0.0642203,-0.00603232,0.0612335,-0.00683819,0.0598219,-0.00707946,0.0587313,-0.00716692,0.0582336,-0.00722322,0.0546782,-0.0070866,0.0525014,-0.00656318,0.0497872,-0.00541276,0.0474464,-0.00363749,0.046436,-0.00256463,95,B07,1
0.130766,-0.0994892,0.111017,-0.0614651,0.103462,-0.0467123,0.0963403,-0.0335453,0.091225,-0.0252905,0.0891479,-0.0222963,0.0836944,-0.0153042,0.0811806,-0.0124331,0.0786065,-0.00969273,0.0766939,-0.0078491,0.0759095,-0.0071686,0.073842,-0.00572553,0.0727858,-0.00528289,0.0714774,-0.00505114,0.0702527,-0.00515707,0.0696214,-0.00525876,0.0693543,-0.0053211,0.0672127,-0.00606304,0.0656843,-0.00655877,0.0625057,-0.00733785,0.0609996,-0.00751851,0.0598683,-0.00762528,0.0593248,-0.00767094,0.0556345,-0.00751136,0.0533916,-0.00703675,0.0506523,-0.00599245,0.0482264,-0.00442405,0.0471932,-0.00344612,100,B07,2
0.164821,-0.0748543,0.137732,-0.0567011,0.126221,-0.0470582,0.115137,-0.0371857,0.107078,-0.0302611,0.103744,-0.0275312,0.0950299,-0.0208156,0.0908691,-0.0177936,0.0864365,-0.0147611,0.0829743,-0.0125954,0.0814964,-0.0117497,0.0774012,-0.00969931,0.0752822,-0.00879346,0.0728694,-0.00784575,0.0709334,-0.00727499,0.0700679,-0.00709946,0.0697346,-0.00709347,0.0671932,-0.00713737,0.0654556,-0.00733671,0.0620783,-0.00768268,0.0605705,-0.00773884,0.0594256,-0.00771756,0.0588863,-0.00768405,0.0553084,-0.00717342,0.0532694,-0.00654138,0.0507821,-0.00538761,0.0486768,-0.00380856,0.0477518,-0.00287166,10,B07,2
0.160401,-0.0733074,0.134327,-0.055182,0.123293,-0.0456441,0.112708,-0.0358922,0.10505,-0.0290826,0.101888,-0.0264176,0.0936175,-0.0198614,0.0896819,-0.0169331,0.0855024,-0.0140053,0.0822663,-0.0119288,0.0808773,-0.0111184,0.0770337,-0.00918602,0.075027,-0.00837476,0.0727435,-0.00757287,0.0708483,-0.007069,0.0700087,-0.00693916,0.069663,-0.00693245,0.0671384,-0.00701922,0.0654469,-0.00726419,0.0620853,-0.00762535,0.060571,-0.00768367,0.05941,-0.00769775,0.0588916,-0.00767487,0.0552971,-0.00717188,0.053217,-0.00658928,0.0507355,-0.00543289,0.0485728,-0.00386537,0.0476553,-0.0029255,15,B07,2
0.156004,-0.0692593,0.130849,-0.0524002,0.120275,-0.0433507,0.110173,-0.0340445,0.102916,-0.0275382,0.0999412,-0.0250091,0.0921272,-0.0187443,0.0884356,-0.0159621,0.0845099,-0.0131538,0.0814936,-0.0111793,0.0802053,-0.0104132,0.076653,-0.0086452,0.0747782,-0.00791185,0.0726129,-0.00724743,0.0707785,-0.00685461,0.0699507,-0.00674924,0.0696158,-0.00676256,0.06712,-0.006935,0.065385,-0.00723564,0.0620865,-0.00760049,0.0605973,-0.0076726,0.0594204,-0.00769837,0.0588519,-0.00768417,0.0552745,-0.00722746,0.0532018,-0.00663703,0.0506748,-0.00548461,0.0484969,-0.00393225,0.0475704,-0.00295862,20,B07,2
0.152838,-0.0657335,0.128386,-0.0500884,0.11818,-0.0415128,0.108455,-0.0325954,0.101497,-0.0263586,0.0986375,-0.0239261,0.0911748,-0.0179133,0.0876497,-0.0152356,0.083913,-0.0125219,0.0810529,-0.0106296,0.0798419,-0.00991379,0.0764886,-0.00825108,0.0747158,-0.00758521,0.0726421,-0.00700612,0.0708561,-0.00671953,0.0700301,-0.00663843,0.0696813,-0.00663793,0.067207,-0.00689131,0.0655209,-0.00714923,0.0621432,-0.00761412,0.0606542,-0.00768673,0.0594665,-0.0076985,0.0589527,-0.00770496,0.0553644,-0.00727859,0.0532269,-0.00669452,0.0506611,-0.00556614,0.0484701,-0.00398468,0.0475257,-0.00304816,25,B07,2
0.149629,-0.0635628,0.12577,-0.0483505,0.115898,-0.0399657,0.106558,-0.0312811,0.099922,-0.025246,0.0972007,-0.0228961,0.0900996,-0.0170819,0.086747,-0.0144895,0.08322,-0.011902,0.0805197,-0.0100807,0.0793842,-0.00937871,0.0762434,-0.0078147,0.0745882,-0.00723908,0.0726119,-0.00676814,0.0708789,-0.00651757,0.0700865,-0.00650466,0.0697246,-0.00651662,0.067248,-0.00680561,0.0655781,-0.00712427,0.0622482,-0.0075913,0.0607415,-0.00770912,0.0595731,-0.00770809,0.059045,-0.00771774,0.0554002,-0.00727945,0.0532819,-0.00675752,0.0506922,-0.00564938,0.0484508,-0.00404468,0.0475089,-0.00309736,30,B07,2
0.147202,-0.0616284,0.123742,-0.0469631,0.114105,-0.0387868,0.105075,-0.0303135,0.0986576,-0.0243921,0.0960484,-0.0221008,0.0892255,-0.0164459,0.0860223,-0.0139412,0.0826355,-0.0114147,0.0800703,-0.00964912,0.0789881,-0.00897753,0.0760013,-0.00748409,0.0744242,-0.00694861,0.0725495,-0.00654092,0.0708501,-0.00633601,0.0700652,-0.00635578,0.0697245,-0.00634821,0.0673069,-0.00670717,0.0656166,-0.00706768,0.0623164,-0.00755787,0.0607943,-0.00767761,0.0596155,-0.00773176,0.0591308,-0.00769071,0.0554588,-0.00735058,0.0533417,-0.00679408,0.0507197,-0.0056635,0.0484777,-0.00407076,0.0475226,-0.00312789,35,B07,2
0.144577,-0.0600962,0.121562,-0.0457138,0.112209,-0.0376857,0.103472,-0.0293437,0.0973227,-0.0235578,0.0948146,-0.0213201,0.0882829,-0.0158136,0.0852145,-0.0133751,0.0819904,-0.0109227,0.0795481,-0.00921737,0.078519,-0.00856412,0.0757113,-0.00716265,0.0742094,-0.00664889,0.072392,-0.00628977,0.0707863,-0.00618148,0.0700205,-0.00620159,0.0696885,-0.00625521,0.0672962,-0.00661395,0.0656458,-0.00698952,0.0623401,-0.00751713,0.0608288,-0.00763658,0.0596729,-0.00767444,0.0591298,-0.00767727,0.055529,-0.00732846,0.053372,-0.00676498,0.0507729,-0.0056534,0.0485016,-0.00408035,0.0475461,-0.00313109,40,B07,2
0.142567,-0.0585717,0.119875,-0.0446584,0.110724,-0.0367767,0.102225,-0.0285805,0.0962659,-0.0228938,0.0938472,-0.0207065,0.0875416,-0.0153172,0.084581,-0.0129317,0.0814843,-0.0105467,0.0791405,-0.00887728,0.0781601,-0.00824892,0.0754656,-0.00688682,0.0740396,-0.0064185,0.0722974,-0.00609966,0.0707368,-0.00602613,0.0699793,-0.00607675,0.0696539,-0.00609816,0.0672942,-0.00654687,0.0656441,-0.00690114,0.0623575,-0.0074677,0.0608481,-0.00761314,0.0596948,-0.00765357,0.0591813,-0.00763746,0.0555509,-0.00729571,0.0534169,-0.00677244,0.0508277,-0.00565983,0.0485768,-0.00409278,0.0475918,-0.00314939,45,B07,2
0.14065,-0.0575211,0.118247,-0.0438002,0.109294,-0.035972,0.101033,-0.0278674,0.0952676,-0.0222544,0.0929314,-0.0201123,0.0868482,-0.0148362,0.0839879,-0.0124911,0.0810198,-0.0101576,0.0787787,-0.00854941,0.0778347,-0.00793894,0.0752587,-0.00661744,0.0739007,-0.00619153,0.0722388,-0.00591174,0.0707062,-0.00586286,0.0699898,-0.00595236,0.0696479,-0.005935,0.0673243,-0.00645922,0.0656757,-0.00684956,0.0624241,-0.0074378,0.0609218,-0.00757407,0.0597928,-0.00764638,0.0592337,-0.00763802,0.0556583,-0.00730061,0.0534937,-0.00676855,0.0508816,-0.00566564,0.0486281,-0.00411021,0.047656,-0.0031664,50,B07,2
0.139003,-0.0569078,0.116906,-0.0432616,0.108137,-0.0354851,0.100078,-0.027396,0.0944753,-0.0218272,0.0922118,-0.0196919,0.0863048,-0.0144618,0.0835478,-0.0121697,0.0806605,-0.00987655,0.0785035,-0.00829749,0.0776018,-0.00770379,0.0751239,-0.00642561,0.0738136,-0.00600871,0.0722036,-0.00575643,0.0707275,-0.00577043,0.0699955,-0.00585254,0.0697034,-0.00588481,0.0673475,-0.00639393,0.0657496,-0.00677844,0.0624811,-0.00740579,0.0609812,-0.00755503,0.0598474,-0.00758903,0.0593152,-0.00760493,0.0556933,-0.00727871,0.0535452,-0.00677183,0.0509342,-0.00567415,0.048675,-0.0041157,0.0477098,-0.00316728,55,B07,2
0.171759,-0.0911187,0.142819,-0.065911,0.130466,-0.0537875,0.118562,-0.041873,0.109895,-0.0336858,0.106307,-0.030501,0.0969656,-0.0228185,0.0924943,-0.0194289,0.0877045,-0.0160687,0.0839666,-0.0136929,0.0823591,-0.0127599,0.0778764,-0.0104125,0.075617,-0.00935242,0.0731116,-0.00824311,0.0711138,-0.00750335,0.0702479,-0.00732251,0.0698836,-0.00726338,0.0673264,-0.00728323,0.0655827,-0.00744114,0.0621946,-0.00772032,0.0606489,-0.00775098,0.0594825,-0.00771415,0.0589674,-0.00770212,0.0554075,-0.00716125,0.0533642,-0.00650068,0.05093,-0.00534167,0.0488126,-0.00376629,0.0479207,-0.00283953,5,B07,2
0.137775,-0.0590111,0.115743,-0.04417,0.107098,-0.0359481,0.0991853,-0.027523,0.0937105,-0.0217767,0.0915181,-0.0195916,0.0857721,-0.0142816,0.0830875,-0.0119653,0.0802965,-0.00967366,0.078195,-0.00808239,0.077332,-0.00750528,0.0749388,-0.00622366,0.073666,-0.00582827,0.0721391,-0.00561814,0.0706991,-0.00563263,0.0699856,-0.00573088,0.0696853,-0.00578831,0.0673854,-0.00639118,0.0657673,-0.00675415,0.0625338,-0.00736443,0.0610404,-0.00754564,0.0599109,-0.00758898,0.0593709,-0.00758253,0.0557523,-0.00729284,0.0536242,-0.00677175,0.0510064,-0.00568845,0.0487112,-0.00414282,0.0477507,-0.00319323,60,B07,2
0.137543,-0.0643051,0.114949,-0.0471325,0.106203,-0.0380115,0.0982224,-0.0287678,0.0927529,-0.0225107,0.0905731,-0.0201565,0.0848801,-0.014486,0.082242,-0.0120573,0.0795021,-0.00966834,0.077455,-0.00805678,0.0765936,-0.00743332,0.0742711,-0.00612199,0.0730418,-0.00571363,0.0715463,-0.00548197,0.0701457,-0.00549505,0.0694684,-0.00558331,0.0691669,-0.00560749,0.0669366,-0.00617718,0.0653915,-0.00653932,0.0622217,-0.00720788,0.0607601,-0.00734331,0.0596648,-0.00741855,0.059143,-0.00741468,0.0556042,-0.00713843,0.0534937,-0.00665433,0.0508933,-0.0056115,0.0486467,-0.00407726,0.0476815,-0.00313594,65,B07,2
0.137295,-0.0657978,0.114285,-0.0473382,0.105484,-0.0379234,0.0975259,-0.0285802,0.0920961,-0.0223255,0.08993,-0.0199639,0.0843116,-0.0143311,0.08171,-0.0119234,0.0789878,-0.00955425,0.0769635,-0.00794091,0.0761214,-0.00734292,0.0738335,-0.00601105,0.0726318,-0.00560916,0.0711717,-0.00536544,0.0698129,-0.00538827,0.0691351,-0.00547142,0.0688485,-0.00554524,0.0666848,-0.00602648,0.065159,-0.00643587,0.0620525,-0.00704292,0.0606188,-0.0072428,0.0595385,-0.00730754,0.059008,-0.00731929,0.0555332,-0.00710162,0.0534135,-0.00662832,0.0508285,-0.00558677,0.0485588,-0.00406863,0.0475974,-0.00312841,70,B07,2
0.135717,-0.0635651,0.112946,-0.0458073,0.104305,-0.0366623,0.0965822,-0.0276104,0.0913241,-0.0215481,0.0892268,-0.0192707,0.0837985,-0.0138322,0.0812839,-0.0115121,0.0786597,-0.00922964,0.0767059,-0.00767588,0.0758864,-0.00707926,0.0736775,-0.00583678,0.0725297,-0.00544514,0.0711054,-0.00524185,0.0697698,-0.00527358,0.0691138,-0.00535521,0.0688433,-0.00544813,0.0666861,-0.00598789,0.0651561,-0.00644095,0.0620844,-0.00706107,0.0606524,-0.0072193,0.0595609,-0.00730005,0.0590092,-0.00734126,0.0555252,-0.00710227,0.0534209,-0.00665265,0.0508173,-0.00562823,0.04855,-0.00408226,0.0475665,-0.00314585,75,B07,2
0.133527,-0.0599398,0.111343,-0.0436943,0.102944,-0.0350703,0.0954782,-0.0264376,0.0904242,-0.020634,0.0884168,-0.0184464,0.0832193,-0.0132407,0.0808144,-0.0110276,0.0783043,-0.00885804,0.0764188,-0.00735708,0.0756381,-0.00680542,0.0735248,-0.00562188,0.0723973,-0.00523845,0.0710322,-0.00505809,0.0697593,-0.00513923,0.0691115,-0.00525968,0.0688394,-0.00533654,0.0667059,-0.00593172,0.0651936,-0.0063698,0.062133,-0.0070557,0.0606976,-0.00723892,0.0595799,-0.00732602,0.0590835,-0.00734199,0.0555115,-0.00717159,0.0534349,-0.00668961,0.0507981,-0.00564486,0.0485144,-0.00411445,0.0475231,-0.00318363,80,B07,2
0.131556,-0.0575499,0.109943,-0.042146,0.101813,-0.0338494,0.0946102,-0.0254887,0.0897601,-0.0198609,0.0878318,-0.0177518,0.0828714,-0.0127298,0.080567,-0.0105856,0.0781742,-0.00850418,0.0763666,-0.0070821,0.0756148,-0.00654096,0.0735767,-0.00542397,0.0725031,-0.00508712,0.0711944,-0.00495855,0.0699452,-0.00508145,0.0693105,-0.00521357,0.0690179,-0.00524119,0.0669135,-0.00594298,0.0654041,-0.00636858,0.062289,-0.00708981,0.0608454,-0.00732055,0.0597264,-0.00741462,0.0592254,-0.00744119,0.0556662,-0.00720739,0.053504,-0.00676085,0.0508519,-0.00571411,0.0485507,-0.0041805,0.0475683,-0.00324001,85,B07,2
0.129089,-0.0552828,0.108298,-0.040539,0.100528,-0.0325254,0.0936504,-0.0244148,0.0890528,-0.01897,0.0872322,-0.0169234,0.0825564,-0.0120873,0.0803805,-0.010034,0.0781237,-0.00806776,0.0764304,-0.00674062,0.075703,-0.00622943,0.0737723,-0.0052056,0.0727551,-0.00492004,0.0714888,-0.00483139,0.070246,-0.00497304,0.069629,-0.00510887,0.0693637,-0.00520305,0.067257,-0.0059263,0.065714,-0.00640878,0.0625795,-0.0071971,0.0611209,-0.00739463,0.0599715,-0.0075135,0.0594333,-0.0075347,0.0558218,-0.00735366,0.0536366,-0.00689584,0.0509398,-0.00584056,0.0485684,-0.00431031,0.0475769,-0.0033472,90,B07,2
0.125071,-0.0525404,0.105145,-0.0385976,0.0977335,-0.0309123,0.091266,-0.0230992,0.086987,-0.0178441,0.0853081,-0.0158725,0.0810376,-0.011251,0.0790532,-0.00931928,0.0769987,-0.00747322,0.0754392,-0.00623734,0.0747885,-0.00578735,0.0729822,-0.00483436,0.0720563,-0.00460753,0.0708691,-0.00454023,0.0697197,-0.00470011,0.0691483,-0.00486372,0.0688774,-0.00495401,0.0668658,-0.00570339,0.0653999,-0.00628579,0.0623325,-0.00700741,0.060893,-0.00722491,0.0597917,-0.00735619,0.0592947,-0.00740342,0.0556916,-0.00725632,0.0535304,-0.00681475,0.0508518,-0.0058133,0.0484866,-0.00427048,0.0474827,-0.00332387,95,B07,2
0.1584,-0.162311,0.133463,-0.0989743,0.122726,-0.0759103,0.111326,-0.0550058,0.102789,-0.0415453,0.0993624,-0.0365948,0.0904474,-0.0245635,0.0865557,-0.0195352,0.0827291,-0.0147012,0.0800576,-0.0114479,0.0790166,-0.0102477,0.0763459,-0.00761533,0.0750547,-0.00670549,0.0735179,-0.00604351,0.072153,-0.00586069,0.071484,-0.00592744,0.0711701,-0.00594839,0.0689116,-0.00648101,0.0672747,-0.00687228,0.0639591,-0.00750571,0.0624267,-0.00762927,0.0612808,-0.00768514,0.0607462,-0.00767464,0.0570468,-0.00725093,0.0549111,-0.00665703,0.0523309,-0.00545204,0.0501003,-0.00374046,0.0491552,-0.00273679,100,B08,1
0.17204,-0.0764575,0.144729,-0.0580054,0.132904,-0.048353,0.121361,-0.0384784,0.112867,-0.031479,0.109343,-0.0286911,0.100129,-0.0217592,0.0957484,-0.0186429,0.0910822,-0.0154777,0.0874391,-0.0132279,0.0858783,-0.0123362,0.081557,-0.0101769,0.0793346,-0.00920723,0.0768185,-0.00823627,0.0748074,-0.00761944,0.0739048,-0.00747775,0.0735267,-0.00742485,0.0708472,-0.00747399,0.0690307,-0.00766128,0.0654785,-0.00800595,0.063887,-0.00804051,0.0626512,-0.00797238,0.0621029,-0.00793425,0.0584351,-0.00726309,0.0563548,-0.00650733,0.053934,-0.00522409,0.0518778,-0.00359044,0.0509974,-0.00262568,10,B08,1
0.167714,-0.0726934,0.141348,-0.0554616,0.130003,-0.046284,0.118937,-0.0368093,0.110818,-0.0300846,0.107467,-0.0274241,0.0986756,-0.0207701,0.094494,-0.0177465,0.090068,-0.0146999,0.0866428,-0.012548,0.0851696,-0.0116947,0.081114,-0.00967952,0.0790009,-0.00881564,0.0766044,-0.00793887,0.0746316,-0.0074309,0.073727,-0.00727771,0.0733555,-0.00725299,0.0707001,-0.00741079,0.0688929,-0.00762997,0.0653935,-0.00793728,0.0637965,-0.00800147,0.0625703,-0.00796589,0.0620011,-0.00791949,0.0583226,-0.00723311,0.0562425,-0.0065354,0.05381,-0.00524664,0.0517389,-0.00361263,0.0508377,-0.00264134,15,B08,1
0.163207,-0.0688907,0.137752,-0.0527642,0.126907,-0.0440488,0.116381,-0.0349776,0.108689,-0.0285451,0.105514,-0.0260068,0.0971922,-0.0196524,0.0932567,-0.0167686,0.0890962,-0.0138598,0.0858825,-0.01179,0.084523,-0.0110057,0.0807535,-0.00914277,0.0787694,-0.00837231,0.0764669,-0.00763973,0.0745497,-0.00724095,0.0736578,-0.0071299,0.0733016,-0.00714573,0.0706479,-0.0073032,0.0688326,-0.00756984,0.0653185,-0.00795401,0.0637099,-0.0080336,0.0625002,-0.00796366,0.0619621,-0.00792172,0.0582223,-0.00731051,0.0561443,-0.00658628,0.0536921,-0.00530396,0.0515749,-0.00364847,0.0506926,-0.0026729,20,B08,1
